freq,psd_x,psd_y,psd_z,psd_xyz
63.7,1.720e+04,9.756e+03,2.116e+05,2.385e+05
65.3,1.406e+04,8.097e+03,2.427e+05,2.648e+05
66.9,1.631e+04,6.044e+03,2.624e+05,2.847e+05
68.5,1.842e+04,4.303e+03,2.649e+05,2.876e+05
70.1,1.861e+04,6.169e+03,3.007e+05,3.255e+05
71.7,1.857e+04,1.294e+04,3.815e+05,4.130e+05
73.3,1.984e+04,2.756e+04,4.906e+05,5.380e+05
74.9,2.390e+04,4.952e+04,5.727e+05,6.461e+05
76.5,2.675e+04,6.926e+04,5.927e+05,6.888e+05
78.1,2.885e+04,8.233e+04,5.524e+05,6.636e+05
79.7,2.930e+04,9.325e+04,5.060e+05,6.285e+05
81.2,2.636e+04,9.834e+04,4.420e+05,5.667e+05
82.8,2.311e+04,9.474e+04,3.577e+05,4.756e+05
84.4,2.222e+04,9.458e+04,3.056e+05,4.224e+05
86.0,2.157e+04,9.027e+04,2.577e+05,3.695e+05
87.6,2.113e+04,8.423e+04,2.130e+05,3.183e+05
89.2,2.134e+04,7.830e+04,1.776e+05,2.772e+05
90.8,2.038e+04,6.729e+04,1.436e+05,2.312e+05
92.4,2.095e+04,5.939e+04,1.134e+05,1.937e+05
94.0,1.994e+04,5.043e+04,9.066e+04,1.610e+05
95.6,1.917e+04,4.182e+04,7.201e+04,1.330e+05
97.2,1.884e+04,3.552e+04,5.846e+04,1.128e+05
98.8,1.810e+04,3.078e+04,4.917e+04,9.805e+04
100.4,1.666e+04,2.673e+04,4.234e+04,8.574e+04
102.0,1.383e+04,2.285e+04,3.698e+04,7.366e+04
103.5,1.101e+04,1.875e+04,3.182e+04,6.158e+04
105.1,8.801e+03,1.468e+04,2.588e+04,4.936e+04
106.7,7.458e+03,1.219e+04,2.353e+04,4.319e+04
108.3,6.650e+03,1.050e+04,2.287e+04,4.001e+04
109.9,5.818e+03,9.027e+03,2.225e+04,3.710e+04
111.5,5.207e+03,7.904e+03,2.232e+04,3.543e+04
113.1,4.746e+03,6.830e+03,2.229e+04,3.386e+04
114.7,4.301e+03,5.891e+03,2.223e+04,3.242e+04
116.3,3.960e+03,5.010e+03,2.234e+04,3.131e+04
117.9,3.797e+03,4.187e+03,2.221e+04,3.020e+04
119.5,3.847e+03,3.422e+03,2.244e+04,2.971e+04
121.1,3.955e+03,2.771e+03,2.301e+04,2.974e+04
122.7,3.963e+03,2.253e+03,2.405e+04,3.027e+04
124.3,3.763e+03,2.099e+03,2.494e+04,3.081e+04
125.8,3.546e+03,2.503e+03,2.557e+04,3.162e+04
127.4,3.109e+03,3.038e+03,2.564e+04,3.179e+04
129.0,2.708e+03,3.209e+03,2.524e+04,3.116e+04
130.6,2.685e+03,2.904e+03,2.461e+04,3.020e+04
132.2,2.937e+03,2.247e+03,1.920e+04,2.438e+04
133.8,2.448e+03,8.342e+02,4.942e+03,8.224e+03
135.4,1.871e+03,4.056e+02,1.236e+03,3.513e+03
137.0,1.747e+03,3.812e+02,1.244e+03,3.372e+03
138.6,1.859e+03,3.986e+02,1.309e+03,3.566e+03
140.2,2.139e+03,4.847e+02,1.321e+03,3.944e+03
141.8,2.741e+03,5.482e+02,1.345e+03,4.634e+03
143.4,3.500e+03,6.646e+02,1.369e+03,5.534e+03
145.0,4.305e+03,8.853e+02,1.389e+03,6.579e+03
146.6,5.317e+03,1.224e+03,1.453e+03,7.994e+03
148.1,6.042e+03,1.786e+03,1.576e+03,9.403e+03
149.7,6.618e+03,2.380e+03,1.875e+03,1.087e+04
151.3,7.685e+03,2.910e+03,2.282e+03,1.288e+04
152.9,7.997e+03,3.589e+03,2.694e+03,1.428e+04
154.5,8.300e+03,4.223e+03,3.067e+03,1.559e+04
156.1,8.652e+03,4.687e+03,3.398e+03,1.674e+04
157.7,9.226e+03,5.028e+03,4.053e+03,1.831e+04
159.3,1.046e+04,5.831e+03,5.485e+03,2.178e+04
160.9,1.110e+04,6.689e+03,7.067e+03,2.486e+04
162.5,1.077e+04,6.042e+03,7.044e+03,2.386e+04
164.1,1.016e+04,5.507e+03,6.855e+03,2.252e+04
165.7,9.025e+03,5.550e+03,6.701e+03,2.128e+04
167.3,7.963e+03,4.377e+03,6.009e+03,1.835e+04
168.9,8.478e+03,4.434e+03,6.508e+03,1.942e+04
170.5,7.833e+03,4.865e+03,7.281e+03,1.998e+04
172.0,6.783e+03,4.817e+03,7.227e+03,1.883e+04
173.6,8.609e+03,4.256e+03,6.791e+03,1.966e+04
175.2,6.868e+03,5.427e+03,7.504e+03,1.980e+04
176.8,4.000e+03,5.267e+03,6.836e+03,1.610e+04
178.4,3.380e+03,4.565e+03,5.969e+03,1.391e+04
180.0,3.485e+03,4.534e+03,5.936e+03,1.395e+04
181.6,3.699e+03,5.420e+03,6.538e+03,1.566e+04
183.2,3.161e+03,6.379e+03,6.643e+03,1.618e+04
184.8,3.566e+03,4.844e+03,4.964e+03,1.337e+04
186.4,4.651e+03,3.750e+03,4.789e+03,1.319e+04
188.0,3.795e+03,4.928e+03,5.643e+03,1.437e+04
189.6,3.235e+03,4.885e+03,5.333e+03,1.345e+04
191.2,2.972e+03,4.300e+03,4.770e+03,1.204e+04
192.8,2.851e+03,4.042e+03,4.424e+03,1.132e+04
194.3,2.745e+03,4.086e+03,4.312e+03,1.114e+04
195.9,2.605e+03,4.145e+03,4.063e+03,1.081e+04
197.5,2.490e+03,3.990e+03,3.567e+03,1.005e+04
199.1,2.480e+03,3.440e+03,3.248e+03,9.167e+03
