freq,psd_x,psd_y,psd_z,psd_xyz
151.6,1.124e+04,5.412e+03,5.473e+03,2.212e+04
153.2,1.184e+04,7.694e+03,6.988e+03,2.652e+04
154.8,1.162e+04,9.277e+03,8.028e+03,2.892e+04
156.4,1.080e+04,1.064e+04,8.608e+03,3.004e+04
158.0,9.878e+03,1.206e+04,9.041e+03,3.098e+04
159.6,8.628e+03,1.232e+04,8.949e+03,2.990e+04
161.2,8.617e+03,1.128e+04,8.096e+03,2.799e+04
162.8,8.776e+03,9.326e+03,7.009e+03,2.511e+04
164.4,7.917e+03,6.782e+03,5.702e+03,2.040e+04
166.0,7.542e+03,5.827e+03,5.250e+03,1.862e+04
167.6,7.486e+03,5.585e+03,5.348e+03,1.842e+04
169.2,7.489e+03,5.396e+03,5.520e+03,1.840e+04
170.8,7.736e+03,5.349e+03,6.022e+03,1.911e+04
172.4,8.191e+03,5.846e+03,7.328e+03,2.136e+04
174.0,8.492e+03,6.795e+03,8.703e+03,2.399e+04
175.6,8.923e+03,8.551e+03,1.017e+04,2.765e+04
177.2,8.961e+03,1.054e+04,1.078e+04,3.028e+04
178.8,8.955e+03,1.042e+04,9.424e+03,2.879e+04
180.4,9.595e+03,1.041e+04,1.003e+04,3.003e+04
182.0,9.917e+03,1.155e+04,1.178e+04,3.324e+04
183.6,1.007e+04,1.079e+04,1.136e+04,3.222e+04
185.2,1.030e+04,1.204e+04,1.264e+04,3.499e+04
186.8,1.078e+04,1.501e+04,1.509e+04,4.088e+04
188.4,1.106e+04,1.698e+04,1.664e+04,4.467e+04
190.0,1.073e+04,1.740e+04,1.657e+04,4.470e+04
191.5,1.050e+04,1.758e+04,1.599e+04,4.408e+04
193.1,1.092e+04,1.790e+04,1.546e+04,4.428e+04
194.7,1.155e+04,1.783e+04,1.475e+04,4.412e+04
196.3,1.226e+04,1.790e+04,1.389e+04,4.404e+04
197.9,1.317e+04,1.793e+04,1.253e+04,4.364e+04
199.5,1.391e+04,1.788e+04,1.146e+04,4.325e+04
