freq,psd_x,psd_y,psd_z,psd_xyz
65.8,1.584e+06,2.348e+03,5.370e+04,1.640e+06
67.3,1.577e+06,1.910e+03,5.175e+04,1.631e+06
68.9,1.308e+06,1.223e+03,4.283e+04,1.352e+06
70.5,7.974e+05,6.631e+02,2.734e+04,8.254e+05
72.0,4.378e+05,3.678e+02,1.448e+04,4.526e+05
73.6,1.852e+05,2.558e+02,6.060e+03,1.916e+05
75.2,1.133e+05,2.878e+02,3.146e+03,1.167e+05
76.7,1.040e+05,2.856e+02,2.553e+03,1.068e+05
78.3,1.040e+05,2.870e+02,2.113e+03,1.064e+05
79.8,1.085e+05,2.967e+02,1.864e+03,1.106e+05
81.4,1.082e+05,3.020e+02,2.132e+03,1.107e+05
83.0,1.068e+05,2.971e+02,2.591e+03,1.097e+05
84.5,1.115e+05,3.132e+02,2.868e+03,1.146e+05
86.1,1.165e+05,3.211e+02,2.951e+03,1.198e+05
87.7,1.239e+05,3.313e+02,3.138e+03,1.274e+05
89.2,1.330e+05,3.387e+02,3.371e+03,1.368e+05
90.8,1.430e+05,3.316e+02,3.495e+03,1.468e+05
92.4,1.515e+05,3.138e+02,3.643e+03,1.555e+05
93.9,1.520e+05,3.100e+02,3.694e+03,1.560e+05
95.5,1.407e+05,3.190e+02,3.604e+03,1.447e+05
97.1,1.263e+05,3.757e+02,3.338e+03,1.300e+05
98.6,1.133e+05,4.451e+02,3.135e+03,1.169e+05
100.2,1.043e+05,5.063e+02,2.828e+03,1.076e+05
101.8,6.753e+04,4.827e+02,1.713e+03,6.972e+04
103.3,2.803e+04,6.357e+02,9.791e+02,2.965e+04
104.9,1.395e+04,8.826e+02,6.301e+02,1.546e+04
106.5,7.683e+03,9.615e+02,5.096e+02,9.154e+03
108.0,5.422e+03,8.796e+02,7.226e+02,7.024e+03
109.6,5.762e+03,6.915e+02,1.289e+03,7.742e+03
111.2,8.175e+03,4.562e+02,1.790e+03,1.042e+04
112.7,7.897e+03,3.319e+02,1.277e+03,9.506e+03
114.3,8.292e+03,3.299e+02,9.794e+02,9.602e+03
115.9,1.068e+04,3.566e+02,7.998e+02,1.184e+04
117.4,1.473e+04,3.981e+02,6.815e+02,1.581e+04
119.0,1.809e+04,3.898e+02,7.251e+02,1.920e+04
120.6,1.828e+04,3.958e+02,1.075e+03,1.975e+04
122.1,1.776e+04,3.764e+02,1.065e+03,1.920e+04
123.7,1.749e+04,2.882e+02,1.112e+03,1.889e+04
125.3,1.857e+04,2.140e+02,1.600e+03,2.039e+04
126.8,1.888e+04,3.319e+02,1.959e+03,2.117e+04
128.4,1.142e+04,4.537e+02,1.765e+03,1.364e+04
129.9,7.910e+03,5.225e+02,1.515e+03,9.948e+03
131.5,1.149e+04,5.892e+02,1.441e+03,1.352e+04
133.1,1.062e+04,6.849e+02,9.597e+02,1.227e+04
134.6,7.623e+03,7.226e+02,6.220e+02,8.968e+03
136.2,6.315e+03,7.332e+02,6.761e+02,7.725e+03
137.8,6.951e+03,7.344e+02,5.902e+02,8.276e+03
139.3,8.409e+03,7.482e+02,4.599e+02,9.617e+03
140.9,8.588e+03,7.866e+02,3.798e+02,9.754e+03
142.5,8.273e+03,8.520e+02,4.060e+02,9.531e+03
144.0,7.881e+03,9.158e+02,3.664e+02,9.163e+03
145.6,6.603e+03,8.079e+02,3.159e+02,7.727e+03
147.2,4.599e+03,6.322e+02,3.125e+02,5.543e+03
148.7,3.182e+03,5.264e+02,3.404e+02,4.048e+03
150.3,2.971e+03,6.570e+02,3.807e+02,4.009e+03
151.9,3.000e+03,8.369e+02,4.101e+02,4.247e+03
153.4,2.815e+03,9.919e+02,4.517e+02,4.258e+03
155.0,2.483e+03,1.146e+03,4.810e+02,4.110e+03
156.6,2.226e+03,1.286e+03,4.950e+02,4.007e+03
158.1,1.909e+03,1.369e+03,4.945e+02,3.773e+03
159.7,1.588e+03,1.437e+03,4.819e+02,3.507e+03
161.3,1.339e+03,1.528e+03,4.962e+02,3.363e+03
162.8,1.152e+03,1.645e+03,5.341e+02,3.332e+03
164.4,9.837e+02,1.707e+03,5.449e+02,3.236e+03
166.0,8.474e+02,1.796e+03,5.432e+02,3.187e+03
167.5,6.428e+02,1.893e+03,5.514e+02,3.087e+03
169.1,4.613e+02,2.012e+03,5.442e+02,3.017e+03
170.7,3.436e+02,2.145e+03,5.673e+02,3.056e+03
172.2,2.691e+02,2.262e+03,6.096e+02,3.140e+03
173.8,2.709e+02,2.367e+03,6.330e+02,3.271e+03
175.4,3.021e+02,2.560e+03,6.391e+02,3.501e+03
176.9,3.975e+02,2.769e+03,6.117e+02,3.779e+03
178.5,5.735e+02,2.923e+03,5.683e+02,4.064e+03
180.0,8.168e+02,3.044e+03,5.608e+02,4.422e+03
181.6,1.179e+03,3.283e+03,6.247e+02,5.087e+03
183.2,1.662e+03,3.541e+03,8.329e+02,6.036e+03
184.7,2.317e+03,3.724e+03,1.081e+03,7.123e+03
186.3,3.205e+03,3.964e+03,1.235e+03,8.404e+03
187.9,4.496e+03,4.227e+03,1.435e+03,1.016e+04
189.4,5.774e+03,4.553e+03,1.406e+03,1.173e+04
191.0,7.984e+03,4.943e+03,1.047e+03,1.397e+04
192.6,1.083e+04,5.369e+03,9.479e+02,1.714e+04
194.1,1.182e+04,5.627e+03,1.031e+03,1.848e+04
195.7,1.038e+04,6.112e+03,1.103e+03,1.759e+04
197.3,1.046e+04,6.676e+03,1.149e+03,1.828e+04
198.8,1.659e+04,6.951e+03,1.381e+03,2.492e+04
